time (milliseconds since 1970-01-01),shortwave (W/m^2),longwave (W/m^2)
1.06742586E12,2.08e-07,4.34e-06
1.06742592E12,2.13e-07,4.39e-06
1.06742598E12,2.07e-07,4.34e-06
1.06742604E12,2.07e-07,4.34e-06
1.0674261E12,1.98e-07,4.26e-06
1.06742616E12,2.02e-07,4.23e-06
1.06742622E12,2.06e-07,4.23e-06
1.06742628E12,2.01e-07,4.20e-06
1.06742634E12,2.00e-07,4.20e-06
1.0674264E12,2.03e-07,4.20e-06
1.06742646E12,2.02e-07,4.19e-06
1.06742652E12,2.11e-07,4.24e-06
1.06742658E12,2.06e-07,4.26e-06
1.06742664E12,2.05e-07,4.23e-06
1.0674267E12,2.20e-07,4.37e-06
1.06742676E12,2.15e-07,4.36e-06
1.06742682E12,1.97e-07,4.28e-06
1.06742688E12,1.90e-07,4.23e-06
1.06742694E12,1.86e-07,4.16e-06
1.067427E12,1.88e-07,4.18e-06
1.06742706E12,1.82e-07,4.12e-06
1.06742712E12,1.77e-07,4.07e-06
1.06742718E12,1.84e-07,4.10e-06
1.06742724E12,2.27e-07,4.48e-06
1.0674273E12,2.02e-07,4.32e-06
1.06742736E12,1.86e-07,4.18e-06
1.06742742E12,1.86e-07,4.12e-06
1.06742748E12,1.89e-07,4.11e-06
1.06742754E12,1.91e-07,4.10e-06
1.0674276E12,1.94e-07,4.11e-06
1.06742766E12,2.03e-07,4.15e-06
1.06742772E12,2.09e-07,4.20e-06
1.06742778E12,2.12e-07,4.23e-06
1.06742784E12,2.30e-07,4.35e-06
1.0674279E12,2.47e-07,4.48e-06
1.06742796E12,2.55e-07,4.55e-06
1.06742802E12,2.46e-07,4.56e-06
1.06742808E12,2.43e-07,4.61e-06
1.06742814E12,2.42e-07,4.69e-06
1.0674282E12,2.22e-07,4.60e-06
1.06742826E12,2.10e-07,4.48e-06
1.06742832E12,2.00e-07,4.39e-06
1.06742838E12,1.90e-07,4.30e-06
1.06742844E12,1.81e-07,4.23e-06
1.0674285E12,1.78e-07,4.17e-06
1.06742856E12,1.77e-07,4.12e-06
1.06742862E12,1.75e-07,4.10e-06
1.06742868E12,1.80e-07,4.12e-06
1.06742874E12,1.99e-07,4.16e-06
1.0674288E12,2.40e-07,4.35e-06
1.06742886E12,2.51e-07,4.45e-06
1.06742892E12,2.55e-07,4.51e-06
1.06742898E12,2.61e-07,4.61e-06
1.06742904E12,2.69e-07,4.66e-06
1.0674291E12,2.65e-07,4.73e-06
1.06742916E12,2.46e-07,4.69e-06
1.06742922E12,2.27e-07,4.61e-06
1.06742928E12,2.01e-07,4.50e-06
1.06742934E12,1.88e-07,4.39e-06
1.0674294E12,1.86e-07,4.35e-06
1.06742946E12,1.72e-07,4.22e-06
1.06742952E12,1.58e-07,4.08e-06
1.06742958E12,1.47e-07,3.96e-06
1.06742964E12,1.43e-07,3.86e-06
1.0674297E12,1.36e-07,3.78e-06
1.06742976E12,1.32e-07,3.70e-06
1.06742982E12,1.33e-07,3.68e-06
1.06742988E12,1.44e-07,3.72e-06
1.06742994E12,1.54e-07,3.78e-06
1.06743E12,1.52e-07,3.80e-06
1.06743006E12,1.47e-07,3.75e-06
1.06743012E12,1.47e-07,3.75e-06
1.06743018E12,1.66e-07,3.86e-06
1.06743024E12,1.69e-07,3.90e-06
1.0674303E12,1.61e-07,3.90e-06
1.06743036E12,1.51e-07,3.83e-06
1.06743042E12,1.46e-07,3.80e-06
1.06743048E12,1.44e-07,3.76e-06
1.06743054E12,1.50e-07,3.75e-06
1.0674306E12,1.55e-07,3.79e-06
1.06743066E12,1.73e-07,3.90e-06
1.06743072E12,1.89e-07,4.02e-06
1.06743078E12,1.80e-07,3.99e-06
1.06743084E12,1.66e-07,3.94e-06
1.0674309E12,1.55e-07,3.86e-06
1.06743096E12,1.50e-07,3.78e-06
1.06743102E12,1.59e-07,3.79e-06
1.06743108E12,1.85e-07,3.96e-06
1.06743114E12,2.04e-07,4.09e-06
1.0674312E12,2.24e-07,4.32e-06
1.06743126E12,2.14e-07,4.36e-06
1.06743132E12,1.97e-07,4.30e-06
1.06743138E12,1.84e-07,4.21e-06
1.06743144E12,1.77e-07,4.15e-06
1.0674315E12,1.66e-07,4.03e-06
1.06743156E12,1.52e-07,3.92e-06
1.06743162E12,1.45e-07,3.85e-06
1.06743168E12,1.39e-07,3.76e-06
1.06743174E12,1.39e-07,3.75e-06
1.0674318E12,1.41e-07,3.73e-06
1.06743186E12,1.42e-07,3.72e-06
1.06743192E12,1.44e-07,3.72e-06
1.06743198E12,1.52e-07,3.78e-06
1.06743204E12,1.64e-07,3.83e-06
1.0674321E12,1.62e-07,3.84e-06
1.06743216E12,1.71e-07,3.89e-06
1.06743222E12,1.81e-07,3.96e-06
1.06743228E12,1.89e-07,4.07e-06
1.06743234E12,1.85e-07,4.12e-06
1.0674324E12,1.94e-07,4.19e-06
1.06743246E12,2.53e-07,4.61e-06
1.06743252E12,2.09e-07,4.37e-06
1.06743258E12,1.59e-07,4.01e-06
1.06743264E12,1.39e-07,3.76e-06
1.0674327E12,1.35e-07,3.67e-06
1.06743276E12,1.28e-07,3.60e-06
1.06743282E12,1.17e-07,3.48e-06
1.06743288E12,1.13e-07,3.40e-06
1.06743294E12,1.09e-07,3.35e-06
1.067433E12,1.06e-07,3.32e-06
1.06743306E12,1.05e-07,3.27e-06
1.06743312E12,1.23e-07,3.36e-06
1.06743318E12,1.73e-07,3.57e-06
1.06743324E12,1.89e-07,3.71e-06
1.0674333E12,1.94e-07,3.80e-06
1.06743336E12,1.87e-07,3.83e-06
1.06743342E12,1.84e-07,3.87e-06
1.06743348E12,1.92e-07,3.93e-06
1.06743354E12,2.14e-07,4.10e-06
1.0674336E12,2.21e-07,4.18e-06
1.06743366E12,2.26e-07,4.24e-06
1.06743372E12,2.25e-07,4.29e-06
1.06743378E12,2.20e-07,4.33e-06
1.06743384E12,2.14e-07,4.33e-06
1.0674339E12,2.11e-07,4.28e-06
1.06743396E12,2.12e-07,4.24e-06
1.06743402E12,2.22e-07,4.24e-06
1.06743408E12,2.62e-07,4.44e-06
1.06743414E12,2.67e-07,4.51e-06
1.0674342E12,2.58e-07,4.41e-06
1.06743426E12,2.61e-07,4.37e-06
1.06743432E12,2.73e-07,4.41e-06
1.06743438E12,2.94e-07,4.46e-06
1.06743444E12,3.34e-07,4.63e-06
1.0674345E12,4.38e-07,5.04e-06
1.06743456E12,6.25e-07,5.69e-06
1.06743462E12,6.85e-07,6.12e-06
1.06743468E12,6.35e-07,6.27e-06
1.06743474E12,5.71e-07,6.24e-06
1.0674348E12,5.11e-07,6.12e-06
1.06743486E12,4.32e-07,5.89e-06
1.06743492E12,3.80e-07,5.71e-06
1.06743498E12,3.34e-07,5.45e-06
1.06743504E12,2.97e-07,5.18e-06
1.0674351E12,2.70e-07,4.98e-06
1.06743516E12,2.41e-07,4.79e-06
1.06743522E12,2.11e-07,4.57e-06
1.06743528E12,1.93e-07,4.42e-06
1.06743534E12,1.86e-07,4.34e-06
1.0674354E12,1.86e-07,4.34e-06
1.06743546E12,1.66e-07,4.19e-06
1.06743552E12,1.57e-07,4.08e-06
1.06743558E12,1.52e-07,4.00e-06
1.06743564E12,1.52e-07,3.97e-06
1.0674357E12,1.64e-07,3.97e-06
1.06743576E12,1.71e-07,3.97e-06
1.06743582E12,1.70e-07,3.97e-06
1.06743588E12,1.65e-07,3.94e-06
1.06743594E12,1.54e-07,3.86e-06
1.067436E12,1.49e-07,3.82e-06
1.06743606E12,1.51e-07,3.82e-06
1.06743612E12,1.45e-07,3.77e-06
1.06743618E12,1.33e-07,3.67e-06
1.06743624E12,1.21e-07,3.57e-06
1.0674363E12,1.11e-07,3.47e-06
1.06743636E12,1.01e-07,3.36e-06
1.06743642E12,9.33e-08,3.27e-06
1.06743648E12,8.85e-08,3.20e-06
1.06743654E12,8.69e-08,3.17e-06
1.0674366E12,8.38e-08,3.11e-06
1.06743666E12,8.17e-08,3.07e-06
1.06743672E12,8.05e-08,3.03e-06
1.06743678E12,8.49e-08,3.03e-06
1.06743684E12,1.04e-07,3.09e-06
1.0674369E12,1.78e-07,3.40e-06
1.06743696E12,2.70e-07,3.77e-06
1.06743702E12,4.07e-07,4.25e-06
1.06743708E12,5.94e-07,4.91e-06
1.06743714E12,8.81e-07,5.98e-06
1.0674372E12,1.21e-06,7.36e-06
1.06743726E12,1.46e-06,8.77e-06
1.06743732E12,1.40e-06,9.27e-06
1.06743738E12,1.14e-06,8.87e-06
1.06743744E12,9.12e-07,8.09e-06
1.0674375E12,7.93e-07,7.48e-06
1.06743756E12,6.81e-07,6.97e-06
1.06743762E12,6.05e-07,6.58e-06
1.06743768E12,5.28e-07,6.24e-06
1.06743774E12,4.57e-07,5.93e-06
1.0674378E12,3.99e-07,5.66e-06
1.06743786E12,3.60e-07,5.47e-06
1.06743792E12,3.24e-07,5.30e-06
1.06743798E12,3.05e-07,5.15e-06
1.06743804E12,2.88e-07,5.00e-06
1.0674381E12,2.78e-07,4.88e-06
1.06743816E12,2.73e-07,4.79e-06
1.06743822E12,2.48e-07,4.65e-06
1.06743828E12,2.24e-07,4.50e-06
1.06743834E12,2.06e-07,4.36e-06
1.0674384E12,1.96e-07,4.27e-06
1.06743846E12,1.92e-07,4.19e-06
1.06743852E12,1.86e-07,4.15e-06
1.06743858E12,1.76e-07,4.07e-06
1.06743864E12,1.63e-07,3.96e-06
1.0674387E12,1.52e-07,3.86e-06
1.06743876E12,1.43e-07,3.78e-06
1.06743882E12,1.34e-07,3.69e-06
1.06743888E12,1.27e-07,3.61e-06
1.06743894E12,1.23e-07,3.54e-06
1.067439E12,1.24e-07,3.54e-06
1.06743906E12,1.26e-07,3.54e-06
1.06743912E12,1.33e-07,3.59e-06
1.06743918E12,1.28e-07,3.55e-06
1.06743924E12,1.15e-07,3.45e-06
1.0674393E12,1.04e-07,3.35e-06
1.06743936E12,1.06e-07,3.34e-06
1.06743942E12,1.31e-07,3.53e-06
1.06743948E12,1.40e-07,3.58e-06
1.06743954E12,1.17e-07,3.44e-06
1.0674396E12,1.04e-07,3.31e-06
1.06743966E12,9.75e-08,3.23e-06
1.06743972E12,9.57e-08,3.18e-06
1.06743978E12,1.06e-07,3.27e-06
1.06743984E12,1.66e-07,3.67e-06
1.0674399E12,2.37e-07,4.10e-06
1.06743996E12,2.17e-07,4.10e-06
1.06744002E12,1.75e-07,3.95e-06
1.06744008E12,1.43e-07,3.79e-06
1.06744014E12,1.22e-07,3.61e-06
1.0674402E12,1.16e-07,3.50e-06
1.06744026E12,1.16e-07,3.44e-06
1.06744032E12,1.13e-07,3.38e-06
1.06744038E12,1.16e-07,3.33e-06
1.06744044E12,1.22e-07,3.35e-06
1.0674405E12,1.22e-07,3.33e-06
1.06744056E12,1.22e-07,3.32e-06
1.06744062E12,1.31e-07,3.36e-06
1.06744068E12,1.43e-07,3.39e-06
1.06744074E12,1.47e-07,3.40e-06
1.0674408E12,1.52e-07,3.45e-06
1.06744086E12,1.49e-07,3.44e-06
1.06744092E12,1.42e-07,3.40e-06
1.06744098E12,1.34e-07,3.39e-06
1.06744104E12,1.31e-07,3.34e-06
1.0674411E12,1.28e-07,3.32e-06
1.06744116E12,1.25e-07,3.33e-06
1.06744122E12,1.32e-07,3.43e-06
1.06744128E12,1.43e-07,3.54e-06
1.06744134E12,1.56e-07,3.63e-06
1.0674414E12,1.86e-07,3.75e-06
1.06744146E12,1.76e-07,3.75e-06
1.06744152E12,1.37e-07,3.46e-06
1.06744158E12,1.29e-07,3.39e-06
1.06744164E12,1.20e-07,3.28e-06
1.0674417E12,1.11e-07,3.21e-06
1.06744176E12,1.18e-07,3.24e-06
1.06744182E12,1.74e-07,3.53e-06
1.06744188E12,2.42e-07,3.88e-06
1.06744194E12,2.48e-07,3.97e-06
1.067442E12,2.16e-07,3.91e-06
1.06744206E12,1.89e-07,3.82e-06
1.06744212E12,1.66e-07,3.72e-06
1.06744218E12,1.51e-07,3.62e-06
1.06744224E12,1.39e-07,3.55e-06
1.0674423E12,1.32e-07,3.44e-06
1.06744236E12,1.17e-07,3.32e-06
1.06744242E12,1.01e-07,3.17e-06
1.06744248E12,9.02e-08,3.05e-06
1.06744254E12,8.41e-08,2.96e-06
1.0674426E12,7.91e-08,2.88e-06
1.06744266E12,7.50e-08,2.81e-06
1.06744272E12,7.14e-08,2.75e-06
1.06744278E12,6.90e-08,2.69e-06
1.06744284E12,7.14e-08,2.72e-06
1.0674429E12,7.06e-08,2.69e-06
1.06744296E12,6.82e-08,2.66e-06
1.06744302E12,6.92e-08,2.67e-06
1.06744308E12,7.05e-08,2.67e-06
1.06744314E12,7.16e-08,2.67e-06
1.0674432E12,6.98e-08,2.65e-06
1.06744326E12,7.35e-08,2.67e-06
1.06744332E12,7.21e-08,2.66e-06
1.06744338E12,6.64e-08,2.60e-06
1.06744344E12,6.46e-08,2.55e-06
1.0674435E12,6.65e-08,2.54e-06
1.06744356E12,9.06e-08,2.70e-06
1.06744362E12,1.16e-07,2.88e-06
1.06744368E12,1.05e-07,2.89e-06
1.06744374E12,1.09e-07,2.90e-06
1.0674438E12,1.24e-07,2.97e-06
1.06744386E12,1.23e-07,3.00e-06
1.06744392E12,1.10e-07,2.92e-06
1.06744398E12,1.02e-07,2.89e-06
1.06744404E12,9.62e-08,2.83e-06
1.0674441E12,9.57e-08,2.82e-06
1.06744416E12,9.73e-08,2.85e-06
1.06744422E12,9.64e-08,2.86e-06
1.06744428E12,9.33e-08,2.82e-06
1.06744434E12,8.97e-08,2.82e-06
1.0674444E12,8.57e-08,2.79e-06
1.06744446E12,8.17e-08,2.74e-06
1.06744452E12,7.85e-08,2.68e-06
1.06744458E12,7.64e-08,2.67e-06
1.06744464E12,7.59e-08,2.67e-06
1.0674447E12,8.22e-08,2.67e-06
1.06744476E12,8.63e-08,2.73e-06
1.06744482E12,8.53e-08,2.74e-06
1.06744488E12,8.41e-08,2.74e-06
1.06744494E12,8.43e-08,2.74e-06
1.067445E12,8.34e-08,2.74e-06
1.06744506E12,8.13e-08,2.74e-06
1.06744512E12,7.91e-08,2.71e-06
1.06744518E12,7.82e-08,2.68e-06
1.06744524E12,7.67e-08,2.68e-06
1.0674453E12,7.29e-08,2.67e-06
1.06744536E12,7.18e-08,2.67e-06
1.06744542E12,7.18e-08,2.66e-06
1.06744548E12,7.18e-08,2.62e-06
1.06744554E12,7.29e-08,2.64e-06
1.0674456E12,7.53e-08,2.66e-06
1.06744566E12,8.28e-08,2.71e-06
1.06744572E12,9.20e-08,2.77e-06
1.06744578E12,9.23e-08,2.82e-06
1.06744584E12,9.44e-08,2.86e-06
1.0674459E12,9.59e-08,2.89e-06
1.06744596E12,9.84e-08,2.92e-06
1.06744602E12,1.04e-07,2.96e-06
1.06744608E12,1.15e-07,3.04e-06
1.06744614E12,1.44e-07,3.19e-06
1.0674462E12,1.77e-07,3.39e-06
1.06744626E12,2.41e-07,3.72e-06
1.06744632E12,4.32e-07,4.56e-06
1.06744638E12,7.60e-07,5.92e-06
1.06744644E12,9.73e-07,6.98e-06
1.0674465E12,1.05e-06,7.74e-06
1.06744656E12,1.04e-06,8.17e-06
1.06744662E12,9.55e-07,8.18e-06
1.06744668E12,8.53e-07,7.94e-06
1.06744674E12,7.60e-07,7.62e-06
1.0674468E12,6.81e-07,7.35e-06
1.06744686E12,6.11e-07,7.06e-06
1.06744692E12,5.89e-07,6.93e-06
1.06744698E12,5.83e-07,6.87e-06
1.06744704E12,5.64e-07,6.75e-06
1.0674471E12,5.31e-07,6.64e-06
1.06744716E12,4.97e-07,6.61e-06
1.06744722E12,4.48e-07,6.44e-06
1.06744728E12,4.01e-07,6.28e-06
1.06744734E12,3.62e-07,6.07e-06
1.0674474E12,3.17e-07,5.89e-06
1.06744746E12,2.89e-07,5.71e-06
1.06744752E12,2.62e-07,5.55e-06
1.06744758E12,2.40e-07,5.38e-06
1.06744764E12,2.29e-07,5.26e-06
1.0674477E12,2.13e-07,5.14e-06
1.06744776E12,1.85e-07,4.89e-06
1.06744782E12,1.64e-07,4.66e-06
1.06744788E12,1.49e-07,4.47e-06
1.06744794E12,1.34e-07,4.28e-06
1.067448E12,1.22e-07,4.12e-06
1.06744806E12,1.12e-07,3.98e-06
1.06744812E12,1.05e-07,3.85e-06
1.06744818E12,9.82e-08,3.72e-06
1.06744824E12,9.18e-08,3.60e-06
1.0674483E12,8.65e-08,3.50e-06
1.06744836E12,8.41e-08,3.41e-06
1.06744842E12,8.43e-08,3.35e-06
1.06744848E12,8.38e-08,3.32e-06
1.06744854E12,8.38e-08,3.27e-06
1.0674486E12,8.73e-08,3.25e-06
1.06744866E12,9.25e-08,3.28e-06
1.06744872E12,1.01e-07,3.32e-06
1.06744878E12,1.43e-07,3.47e-06
1.06744884E12,2.25e-07,3.85e-06
1.0674489E12,2.62e-07,4.08e-06
1.06744896E12,2.48e-07,4.12e-06
1.06744902E12,2.35e-07,4.09e-06
1.06744908E12,2.76e-07,4.26e-06
1.06744914E12,2.97e-07,4.40e-06
1.0674492E12,2.88e-07,4.37e-06
1.06744926E12,2.69e-07,4.31e-06
1.06744932E12,2.58e-07,4.26e-06
1.06744938E12,2.54e-07,4.26e-06
1.06744944E12,2.55e-07,4.26e-06
1.0674495E12,2.61e-07,4.26e-06
1.06744956E12,2.71e-07,4.30e-06
1.06744962E12,2.85e-07,4.34e-06
1.06744968E12,2.79e-07,4.34e-06
1.06744974E12,2.66e-07,4.34e-06
1.0674498E12,2.55e-07,4.28e-06
1.06744986E12,2.46e-07,4.27e-06
1.06744992E12,2.30e-07,4.22e-06
1.06744998E12,2.13e-07,4.15e-06
1.06745004E12,2.05e-07,4.15e-06
1.0674501E12,2.02e-07,4.19e-06
1.06745016E12,1.97e-07,4.14e-06
1.06745022E12,1.89e-07,4.11e-06
1.06745028E12,1.82e-07,4.05e-06
1.06745034E12,1.79e-07,4.05e-06
1.0674504E12,1.79e-07,4.05e-06
1.06745046E12,1.78e-07,4.02e-06
1.06745052E12,1.75e-07,3.98e-06
1.06745058E12,1.69e-07,3.97e-06
1.06745064E12,1.61e-07,3.96e-06
1.0674507E12,1.53e-07,3.90e-06
1.06745076E12,1.47e-07,3.85e-06
1.06745082E12,1.48e-07,3.89e-06
1.06745088E12,1.48e-07,3.85e-06
1.06745094E12,1.45e-07,3.83e-06
1.067451E12,1.44e-07,3.78e-06
1.06745106E12,4.98e-07,5.13e-06
1.06745112E12,1.12e-06,7.69e-06
1.06745118E12,9.82e-07,7.85e-06
1.06745124E12,7.85e-07,6.93e-06
1.0674513E12,7.05e-07,6.27e-06
1.06745136E12,6.52e-07,5.87e-06
1.06745142E12,6.03e-07,5.70e-06
1.06745148E12,5.52e-07,5.55e-06
1.06745154E12,5.06e-07,5.42e-06
1.0674516E12,4.63e-07,5.32e-06
1.06745166E12,4.20e-07,5.24e-06
1.06745172E12,3.92e-07,5.21e-06
1.06745178E12,3.61e-07,5.16e-06
1.06745184E12,3.26e-07,5.07e-06
1.0674519E12,3.06e-07,5.04e-06
1.06745196E12,2.81e-07,4.91e-06
1.06745202E12,2.59e-07,4.80e-06
1.06745208E12,2.42e-07,4.72e-06
1.06745214E12,2.28e-07,4.63e-06
1.0674522E12,2.16e-07,4.58e-06
1.06745226E12,2.05e-07,4.53e-06
1.06745232E12,2.01e-07,4.50e-06
1.06745238E12,2.03e-07,4.56e-06
1.06745244E12,2.02e-07,4.46e-06
1.0674525E12,-1.00e+05,-1.00e+05
1.06745256E12,-1.00e+05,-1.00e+05
1.06745262E12,-1.00e+05,-1.00e+05
1.06745268E12,-1.00e+05,-1.00e+05
1.06745274E12,-1.00e+05,-1.00e+05
1.0674528E12,-1.00e+05,-1.00e+05
1.06745286E12,1.40e-07,4.14e-06
1.06745292E12,1.32e-07,4.01e-06
1.06745298E12,1.27e-07,3.91e-06
1.06745304E12,1.19e-07,3.79e-06
1.0674531E12,1.10e-07,3.68e-06
1.06745316E12,1.05e-07,3.58e-06
1.06745322E12,1.03e-07,3.54e-06
1.06745328E12,1.00e-07,3.47e-06
1.06745334E12,9.68e-08,3.42e-06
1.0674534E12,9.40e-08,3.37e-06
1.06745346E12,9.25e-08,3.32e-06
1.06745352E12,9.12e-08,3.26e-06
1.06745358E12,9.27e-08,3.25e-06
1.06745364E12,8.51e-08,3.20e-06
1.0674537E12,8.15e-08,3.12e-06
1.06745376E12,8.38e-08,3.12e-06
1.06745382E12,1.02e-07,3.23e-06
1.06745388E12,1.25e-07,3.41e-06
1.06745394E12,1.23e-07,3.34e-06
1.067454E12,1.05e-07,3.21e-06
1.06745406E12,9.04e-08,3.09e-06
1.06745412E12,1.01e-07,3.10e-06
1.06745418E12,1.42e-07,3.31e-06
1.06745424E12,1.29e-07,3.33e-06
1.0674543E12,1.07e-07,3.21e-06
1.06745436E12,1.04e-07,3.15e-06
1.06745442E12,9.71e-08,3.09e-06
1.06745448E12,9.66e-08,3.06e-06
1.06745454E12,9.44e-08,3.03e-06
1.0674546E12,9.35e-08,3.03e-06
1.06745466E12,9.73e-08,3.03e-06
1.06745472E12,1.04e-07,3.08e-06
1.06745478E12,1.10e-07,3.11e-06
1.06745484E12,1.09e-07,3.11e-06
1.0674549E12,1.05e-07,3.09e-06
1.06745496E12,9.44e-08,3.03e-06
1.06745502E12,9.02e-08,2.97e-06
1.06745508E12,1.02e-07,3.03e-06
1.06745514E12,9.33e-08,3.00e-06
1.0674552E12,8.22e-08,2.89e-06
1.06745526E12,8.51e-08,2.89e-06
1.06745532E12,1.17e-07,3.12e-06
1.06745538E12,1.07e-07,3.05e-06
1.06745544E12,8.97e-08,2.90e-06
1.0674555E12,8.57e-08,2.84e-06
1.06745556E12,8.57e-08,2.82e-06
1.06745562E12,9.08e-08,2.82e-06
1.06745568E12,9.89e-08,2.85e-06
1.06745574E12,1.06e-07,2.89e-06
1.0674558E12,1.07e-07,2.89e-06
1.06745586E12,1.18e-07,2.95e-06
1.06745592E12,1.33e-07,3.07e-06
1.06745598E12,1.34e-07,3.15e-06
1.06745604E12,1.28e-07,3.17e-06
1.0674561E12,1.26e-07,3.18e-06
1.06745616E12,1.34e-07,3.19e-06
1.06745622E12,1.42e-07,3.24e-06
1.06745628E12,1.40e-07,3.25e-06
1.06745634E12,1.36e-07,3.25e-06
1.0674564E12,1.35e-07,3.23e-06
1.06745646E12,1.50e-07,3.29e-06
1.06745652E12,1.82e-07,3.46e-06
1.06745658E12,2.21e-07,3.74e-06
1.06745664E12,2.40e-07,4.00e-06
1.0674567E12,2.48e-07,4.23e-06
1.06745676E12,2.50e-07,4.40e-06
1.06745682E12,2.35e-07,4.39e-06
1.06745688E12,2.09e-07,4.26e-06
1.06745694E12,1.94e-07,4.12e-06
1.067457E12,1.90e-07,4.04e-06
1.06745706E12,1.82e-07,3.95e-06
1.06745712E12,1.75e-07,3.85e-06
1.06745718E12,1.62e-07,3.75e-06
1.06745724E12,1.52e-07,3.67e-06
1.0674573E12,1.46e-07,3.61e-06
1.06745736E12,1.43e-07,3.61e-06
1.06745742E12,1.48e-07,3.62e-06
1.06745748E12,1.56e-07,3.68e-06
1.06745754E12,1.76e-07,3.81e-06
1.0674576E12,2.15e-07,4.08e-06
1.06745766E12,2.56e-07,4.34e-06
1.06745772E12,2.78e-07,4.54e-06
1.06745778E12,3.14e-07,4.78e-06
1.06745784E12,3.59e-07,5.07e-06
1.0674579E12,4.14e-07,5.45e-06
1.06745796E12,4.88e-07,5.85e-06
1.06745802E12,5.45e-07,6.25e-06
1.06745808E12,5.50e-07,6.46e-06
1.06745814E12,5.50e-07,6.55e-06
1.0674582E12,5.65e-07,6.68e-06
1.06745826E12,5.90e-07,6.82e-06
1.06745832E12,6.10e-07,6.98e-06
1.06745838E12,6.43e-07,7.19e-06
1.06745844E12,7.11e-07,7.64e-06
1.0674585E12,7.87e-07,8.15e-06
1.06745856E12,7.57e-07,8.26e-06
1.06745862E12,7.11e-07,8.20e-06
1.06745868E12,6.76e-07,8.11e-06
1.06745874E12,6.50e-07,8.00e-06
1.0674588E12,6.30e-07,7.89e-06
1.06745886E12,6.12e-07,7.82e-06
1.06745892E12,6.01e-07,7.74e-06
1.06745898E12,5.92e-07,7.74e-06
1.06745904E12,5.92e-07,7.71e-06
1.0674591E12,5.92e-07,7.67e-06
1.06745916E12,6.04e-07,7.76e-06
1.06745922E12,6.41e-07,7.85e-06
1.06745928E12,6.58e-07,7.94e-06
1.06745934E12,6.81e-07,8.00e-06
1.0674594E12,6.98e-07,8.05e-06
1.06745946E12,7.14e-07,8.11e-06
1.06745952E12,7.35e-07,8.20e-06
1.06745958E12,7.55e-07,8.38e-06
1.06745964E12,7.74e-07,8.53e-06
1.0674597E12,7.74e-07,8.67e-06
1.06745976E12,7.85e-07,8.77e-06
1.06745982E12,8.43e-07,9.08e-06
1.06745988E12,1.03e-06,9.77e-06
1.06745994E12,1.92e-06,1.22e-05
1.06746E12,6.50e-06,2.47e-05
1.06746006E12,2.25e-05,6.35e-05
1.06746012E12,6.84e-05,0.000165
1.06746018E12,0.000145,0.000326
1.06746024E12,0.000233,0.000511
1.0674603E12,0.000314,0.000698
1.06746036E12,0.000366,0.000847
1.06746042E12,0.000380,0.000938
1.06746048E12,0.000379,0.000993
1.06746054E12,0.000366,0.00101
1.0674606E12,0.000352,0.000998
1.06746066E12,0.000336,0.000973
1.06746072E12,0.000314,0.000935
1.06746078E12,0.000288,0.000889
1.06746084E12,0.000264,0.000843
1.0674609E12,0.000235,0.000785
1.06746096E12,0.000208,0.000729
1.06746102E12,0.000182,0.000670
1.06746108E12,0.000161,0.000614
1.06746114E12,0.000141,0.000560
1.0674612E12,0.000124,0.000511
1.06746126E12,0.000110,0.000468
1.06746132E12,9.66e-05,0.000429
1.06746138E12,8.53e-05,0.000393
1.06746144E12,7.59e-05,0.000362
1.0674615E12,6.75e-05,0.000336
1.06746156E12,6.01e-05,0.000311
1.06746162E12,5.36e-05,0.000289
1.06746168E12,4.82e-05,0.000270
1.06746174E12,4.30e-05,0.000251
1.0674618E12,3.89e-05,0.000235
1.06746186E12,3.46e-05,0.000217
1.06746192E12,3.10e-05,0.000201
1.06746198E12,2.79e-05,0.000186
1.06746204E12,2.54e-05,0.000173
1.0674621E12,2.31e-05,0.000160
1.06746216E12,2.11e-05,0.000148
1.06746222E12,1.93e-05,0.000138
1.06746228E12,1.78e-05,0.000130
1.06746234E12,1.64e-05,0.000121
1.0674624E12,1.52e-05,0.000114
1.06746246E12,1.40e-05,0.000108
1.06746252E12,1.30e-05,0.000102
1.06746258E12,1.21e-05,9.64e-05
1.06746264E12,1.13e-05,9.14e-05
1.0674627E12,1.06e-05,8.71e-05
1.06746276E12,1.00e-05,8.30e-05
1.06746282E12,9.44e-06,7.91e-05
1.06746288E12,8.85e-06,7.53e-05
1.06746294E12,8.38e-06,7.23e-05
1.067463E12,7.96e-06,6.93e-05
1.06746306E12,7.57e-06,6.65e-05
1.06746312E12,7.21e-06,6.40e-05
1.06746318E12,6.87e-06,6.15e-05
1.06746324E12,6.59e-06,5.93e-05
1.0674633E12,6.52e-06,5.82e-05
1.06746336E12,7.19e-06,5.94e-05
1.06746342E12,7.80e-06,6.04e-05
1.06746348E12,7.83e-06,6.01e-05
1.06746354E12,7.91e-06,5.98e-05
1.0674636E12,7.52e-06,5.83e-05
1.06746366E12,7.01e-06,5.62e-05
1.06746372E12,6.64e-06,5.43e-05
1.06746378E12,6.27e-06,5.25e-05
1.06746384E12,5.93e-06,5.09e-05
1.0674639E12,5.61e-06,4.92e-05
1.06746396E12,5.31e-06,4.78e-05
1.06746402E12,5.01e-06,4.62e-05
1.06746408E12,4.76e-06,4.45e-05
1.06746414E12,4.53e-06,4.30e-05
1.0674642E12,4.32e-06,4.16e-05
